A1,A2
128.35271380622578,36.922247019428966
128.38449450490873,37.0265830585417
128.30074813341088,37.03261544802475
127.72402896335423,36.48866363540919
127.823920733467,36.53173544851488
127.66442658465448,36.578765568298444
127.59687257406371,36.49542000886038
127.06364826114886,37.53518388372351
127.73145142563114,36.398515219430834
127.81487757381268,36.43658119523272
127.57808720303572,36.31231063824832
127.79189509683145,36.34586935524195
127.76054345771638,36.33115898811984
127.61949144851692,36.2456946024208
127.53411276322906,36.33075607978739
127.66936642493599,36.39683904476472
127.6172906973399,36.28405279100343
127.43956669633945,36.85322216740295
127.09165551479953,37.54589352918073
127.50671133099473,36.91265015169364
127.42904367908656,36.93210148470168
127.44326609426716,36.98985422681207
127.52343657603518,36.84557736771737
127.11920955100341,36.80350828836224
127.13189025041896,36.83317607733336
127.14484412524806,36.810255349220505
127.10810664875243,36.81777937891886
127.14777441017247,36.878398393586146
127.20113659975169,36.87232487112462
126.98113352470727,37.581408752315575
126.92646398919418,37.60158437408985
127.12858407393514,36.91698726785329
127.22684881223782,36.90698341855598
127.23573466013647,36.78553632265368
127.28125482092831,36.73110095336673
127.29744740439895,36.76342027685567
127.11175952168277,36.6986438870327
127.13351310312419,36.77543126365513
127.14950411777266,36.80701163950068
127.15978443759346,36.82486192476154
127.15911332598736,36.80456527230384
126.90536690583671,37.591781192416775
127.13549979778645,36.80042926978747
127.15713348101792,36.78626345214377
126.43452483031012,36.93729970582858
126.4812834585114,36.78938954108816
126.55074925973962,36.709116630305516
126.46103848236677,36.83740816791142
126.39298850074388,36.71538179438777
126.34896072009437,36.81303466312603
127.01141822686047,36.7823050881113
126.9951127776279,36.77300237083696
126.91754167138104,37.59053672551159
127.00105431182246,36.78138912735695
127.0472325156922,36.79921896154638
126.91359710647845,36.880825249816056
126.86897276869469,36.76122727516375
127.01255108118417,36.849085396225
127.03798440689852,36.930064060749785
126.95407038533561,36.85550741634396
127.05928349557509,36.77539325578471
127.09067375153379,36.788685036268205
127.24277882046299,36.281981662398294
126.91520303742595,37.60445247543262
127.08425238093035,36.2047143947864
127.01492965737232,36.15422790708133
127.09829728481199,36.12680431760947
127.14158429862464,36.294323969933316
127.23903573634198,36.136325421879846
127.20028994932224,36.21268544542561
126.9507915495054,36.55497386543833
127.06179266766526,36.3628478824029
127.25117137539661,36.39577366743087
127.12087405100446,36.60955172649667
127.02829540043072,37.620161596281434
127.14203101351367,36.36076107897697
127.05214963485136,36.470256274805635
126.51471230481087,36.31170169591653
126.60573143391309,36.35067744552015
126.67670075945561,36.29298167467138
126.52757657548457,36.48053029659461
126.58847322506725,36.415398233690524
126.59200984293079,36.34939707762156
126.59838899795035,36.233576524233825
126.52233698027791,36.43860214403733
127.03041437263671,37.61631112208086
126.63276033242934,36.895633514575316
126.77276436843943,36.88557260630168
126.66743852693148,36.816061442920436
126.77503006043203,36.807830004266265
126.59250618130298,36.98110403695717
126.67961612842649,36.932849681543246
126.69094793107024,36.90471130582522
126.71436605240888,36.84345863608833
126.66586999232017,36.60042625828493
126.67262695666938,36.648723072655216
127.0175962202412,37.630647509758404
126.62443878529162,36.50405548607857
126.51349702141201,36.57923956996521
126.68751335372968,36.559384850119656
126.55019070238218,36.60496278800103
126.71285460155332,36.621228809443664
126.83188619029829,36.686079926316836
126.73805407697647,36.68858307411537
126.66773312624818,36.70428789789164
126.89248079504883,36.65727248045012
126.774986334523,36.54860649415954
127.01710602973739,37.640898957054816
126.9102678594449,36.28094048685728
126.70331369755137,36.300480903254126
126.89350286610396,36.18834747446525
126.94611552312864,36.17041813928921
126.76050069167997,36.21556238950076
126.80947672976747,36.2494159560303
127.0017449115536,36.25345876969808
126.88945211646391,36.275262734262114
126.85395904838333,36.308647996434686
126.69231744202722,36.011140318583486
127.02658132419752,37.64430467123338
126.69188855968636,36.076675445692885
126.69202627533409,36.1536317588826
126.80255489511822,36.085636806274366
126.60108956339761,36.14170531091925
126.52608210651398,36.15194843263797
126.70690342123572,36.06257632362879
127.5467687670489,36.11149982643883
127.48875829351964,36.10285094737391
127.37091085905043,36.144464364899896
127.3987592029857,36.163448127241125
127.01239064132301,37.63943079698264
127.46692273584905,36.191318994905515
126.95261503047364,36.40951115089729
126.80019833230483,36.45145304931483
126.89339003784282,36.3422883498514
126.71665662899113,36.4285273513321
126.7863465572951,36.51877682762209
126.84540722795182,36.5238474654826
126.30739899531818,36.74942054590576
126.34490394776554,36.520022420870774
126.25802627353283,36.8246824392279
126.9740004518841,37.5767702087717
127.03260082996289,37.6359901963949
126.22793624003114,36.71312626195795
126.2970083722146,36.67438978312197
126.19549941885387,36.75917704982179
127.1114081219331,35.835432322164294
127.14602393024622,35.82362315009597
127.12120570896136,35.79984036455026
127.12678875887889,35.811979306560985
127.12390068070951,35.806158370392424
127.0961849367772,35.82136407294069
127.13569341350087,35.790977256384636
127.04814404192999,37.62361221385571
127.1515526337351,35.807403749952606
127.12377810254651,35.84331472997695
127.16389651796854,35.83578338396444
127.14645874552176,35.834480278441426
127.14934038669355,35.863856309899404
127.16039216336722,35.850065563280225
127.07608910586751,35.872859062414136
127.10792117899044,35.85610183263509
127.12361919078309,35.858845751319436
127.1183770254168,35.85778876923074
127.0181927898928,37.624798886642814
127.13267537869766,35.826804915522146
127.06280886052816,35.839367492248684
126.85130939977606,35.984009723227004
126.78428504112733,35.99052978943337
126.83161877886224,36.03108014965163
126.87534345755552,35.982833164028776
126.809863620533,35.945763321307886
126.7676653224825,35.96277900828164
126.75618062596257,35.913593820529755
126.70477432777457,35.95930534529137
126.89982233465204,37.454201013702104
126.74862529100326,35.94201880754359
126.68588864142282,35.9234718632312
126.5551846148515,36.03488242213142
125.98001252512333,36.12042579368298
126.41429937803993,35.81370729492489
126.64668362587436,35.92666879234595
126.56610165153324,35.96395943075197
126.7264683159855,35.98357413271478
126.73483746980804,35.974781505872436
126.65753576562088,35.957343177582
126.90343659466419,37.46952096647406
126.72696536122322,35.964758160288916
126.9540944114714,35.96443543385238
126.9846325227322,35.95879967942699
126.95477820542385,35.941887395656
126.94676449729894,35.930705106508974
127.05287960387676,35.99137014607902
127.08515279569652,36.05848883625018
127.0893511376585,35.96687142818871
126.95394317883972,36.11751651250913
127.01875159199943,36.13774877103491
126.91259725943038,37.451048701321376
126.9446455519905,36.00252098288113
126.98061328931357,36.02193316685061
126.91133654961246,36.06096802923654
126.95804946430675,36.0787563843345
127.01075670477383,36.07816791334845
126.93845081951703,36.08656727993801
126.99242514976262,36.10989710594012
126.91398700174126,35.937767208896915
127.00412308730446,35.90161995415259
126.86148085378821,35.58468803514283
126.88805673562783,37.47990214739452
126.86472288078835,35.55956814749841
126.94337309678518,35.651762900613875
126.89094781546366,35.60757400561093
126.99101175120049,35.60435532173218
127.03970465041695,35.62128798440453
127.02181640302291,35.570794135293724
126.82797433223332,35.583505827794376
126.79358376028304,35.50495214775833
126.84725726061173,35.52360746839024
126.77304104849254,35.61886061687795
126.89478390417472,37.46458407535921
126.83854698749406,35.66364836768307
126.88831790926847,35.68878698878233
126.92806668287547,35.714288666749354
126.77667665505349,35.555376455292276
126.8433539509312,35.575248899954516
127.38055669863336,35.41186155041254
127.4100025086794,35.42426155266476
127.30493565806717,35.35665478541857
127.5302405482683,35.436072183116266
127.60143799969492,35.46062882790609
127.09569124945101,37.59913739076889
127.62827785343234,35.42019068111535
127.61164164423808,35.50705638347817
127.22866772311897,35.34895777481494
127.36027101506352,35.498968512984035
127.40191884248233,35.51312360990111
126.89880363649718,35.800341007843855
126.87283583293714,35.78526983449081
126.89322470792399,35.82842870750791
126.95489200410967,35.853096930947316
126.929831092639,35.874783806150134
127.07220362928737,37.59799743389679
126.96773393303155,35.89336565824748
126.99408828905936,35.71630385368668
127.0102910229561,35.775686655378614
126.96271571488494,35.75346160986551
126.81941544845769,35.854098927981724
126.76550345916314,35.85827754571945
126.81446016049246,35.76905128578122
127.23302536665732,35.855528949231484
127.2088249485,35.769644207667056
127.02211024354884,35.82030811572805
126.97057281018456,37.58415925215316
127.08096778413608,37.57955393382203
127.2072332359204,35.975029430832855
127.20063601098025,36.033990481116135
127.27783316647184,36.09311707947483
127.11977990462452,35.733425577731495
127.12872714094905,35.96236049647523
127.16794210066071,35.939519295646136
127.1562676130134,35.882587379726374
127.07047957304326,35.90870173104821
126.69539185383883,35.42743518677197
126.60082736186342,35.33917946646507
127.09555585372877,37.61483605822232
126.51231266521236,35.37813642340417
126.64588313409033,35.36504512501433
126.6357626213224,35.43995613420963
126.541841984946,35.45693641519999
126.56208003142234,35.41658295480434
126.70190367196213,35.521059379239816
126.67100801327335,35.51330316999946
126.73611341610706,35.731858435512535
126.61357994733304,35.5888659479285
126.66853844187115,35.611455374813595
127.09390106312458,37.58821402019915
126.67608417045946,35.58938546174944
126.29526189695164,35.60465405525757
126.47227425017036,35.62606873940683
126.66054533341628,35.71460308487072
126.69867994897751,35.76153758033241
126.6775007813025,35.68574133634223
126.71507022767683,35.67490587019322
127.32935842498672,35.54575370931855
127.28371731410704,35.618067117717956
127.159127030934,35.52909978568492
127.08415035088919,37.583183615634155
127.12472402029269,35.59396101060968
127.2697104554768,35.673709717236804
127.22535284550518,35.65619531344933
127.0967618244917,35.39180706193798
127.00134343526818,35.50011500626469
126.93076732881303,35.43142415657597
127.1017345377036,35.452289526904735
127.1445057804815,35.369331716534006
127.13909319570504,35.3766577599614
127.23742381158397,35.43891351962719
127.0728353674277,37.591359334252296
127.56869832953022,35.839510537969815
127.37053905644274,35.73351286296915
127.39731801910906,35.69225899379029
127.32343284479404,35.7075191098662
127.36403774294504,35.8374566194763
127.42548802143207,35.97383730368884
127.42323457532703,35.78680111651736
127.42448039378166,35.87294346482364
127.5201926933567,35.65236950949765
127.58260206093163,35.73134103966828
127.08153246573262,37.614624589735186
127.53421200082366,35.73796753578509
127.61199557630576,35.78499372773511
127.66734283131133,36.00753987037395
127.78471152594791,36.011842732362794
127.77567588304686,35.90039557026037
127.65427888679196,35.86573177787068
127.65923213325166,35.944218459394676
127.84776548397585,35.96942285181488
127.55965884570114,35.97103591722266
126.41909197053299,34.798693169167606
127.04098968805373,37.50835309405542
126.38576557408226,34.79039547863892
126.37991204762005,34.79459495367162
126.39438164019015,34.80370625186711
126.40076441788463,34.787376422082474
126.38465570489666,34.804094076828186
126.37174420033843,34.80106190662572
126.3960579749584,34.81223044047137
126.41666932783517,34.81015060530002
126.42382685102046,34.809829955437394
126.44785285099336,34.81014873059058
127.02930655130339,37.51387948790308
127.66492125070067,34.76359236623773
127.6311127744458,34.79798180107797
127.68730237282062,34.8266599875856
127.61370282253887,34.70845748621004
127.57784658798383,34.883601895864324
127.74485676050234,34.77442680340954
127.64052893332084,34.61937244523354
127.76832273073595,34.50865358931719
127.31155891076116,34.02560870186024
127.74803241462762,34.7450257130221
127.03384738272705,37.51520734749048
127.72286842030532,34.73112887308827
127.73061592093566,34.73728703983169
127.70518591473792,34.75154138400026
127.70209059141953,34.76626449185416
127.7275083530094,34.75371224688343
127.67533856294114,34.75946256266684
127.52720883169928,34.94705394519012
127.52283666363991,34.969087011224644
127.4881807018251,34.94712185814943
127.48496407099856,34.96480435920732
127.06056839479648,37.51484891180717
127.45436567312564,34.87551680312231
127.3447588833844,34.906918572849534
127.43032846122361,35.103486098433535
127.26434295720654,34.97322860029489
127.23475351270392,35.07642186417425
127.38893740793375,35.014408740728115
127.5368448259288,34.91467031355555
127.51804855811666,34.947211741067434
127.50146898194565,34.946130589437836
127.49015641504013,34.93558291976986
126.96942735885364,37.58147950471888
127.04338826329025,37.512382977067574
127.47958633851172,35.005681849528415
127.48893767824428,34.966830426691544
127.55324363611297,34.931495722894624
126.72131407253828,35.02819244807347
126.67070775713813,34.96832828670514
126.60753121356709,34.942981456908804
126.75351072896059,35.031534432832785
126.73271548830309,35.07674949832009
126.84170251970806,35.047293708052194
126.7791983404068,34.95568042861869
127.05327621474638,37.521493117689644
126.80157650449328,35.037110866815
126.71037403729542,34.99799270232316
126.63769839623646,35.01749788398709
126.79598349016743,35.013956572564794
127.59104975737162,34.970733566033964
127.6941643384904,34.939167354062135
127.61930007659866,35.016649211318395
127.7192122885352,34.96213316060793
127.69830021609786,34.98959466550362
127.75115683035615,34.941797866109574
127.02418076167172,37.51833438700396
127.34103296705445,34.56979804789181
127.28368330103399,34.77116468634296
127.45784533025,34.46365598660124
127.122751808252,34.456764652583736
127.33327720686049,34.780721430432614
127.28773694558275,34.60880931455988
127.1355840903926,34.52811875256778
127.24352388172434,34.57602707345213
127.36161649984982,34.67731334154969
127.37975307129722,34.654200823602295
127.03559496255133,37.52933180609041
127.45244958843972,34.60260893112873
126.59862990369186,34.565342100963434
126.32690358999096,34.66646834710022
126.44714135854122,34.644479061531214
126.5191505233061,34.36928475498095
126.6276976372884,34.4054401323461
126.30923370414101,34.592038212329776
126.60963930616626,34.52127754497849
126.43086356264118,34.575681720700274
126.57084493210124,34.618289062699645
126.93438193773402,37.485984683963665
126.64716121784453,34.56741937617875
126.55271796509336,34.45825316321286
126.47694485407243,34.81189251541889
126.29680953548828,35.113863486118895
126.49268462851518,34.84964831123004
126.47380187786433,34.988380738216165
126.43042250470327,34.9102751790727
126.40981795907801,35.021679999865135
126.34010719961691,34.96034760936335
126.9083692880599,34.68130838832705
126.95761827250948,37.47836837540726
126.97175564374797,34.6490222610895
126.93774960719676,34.56408916199469
126.88853589014133,34.4993326885724
126.93985806023258,34.48419345673257
126.97626489206871,34.77408604709814
126.91346628459362,34.617082930979336
127.09164745710085,34.67286778602015
127.1965344822109,34.777670839286856
127.08922050724885,34.77626233330627
127.08751291283909,34.80022358976122
126.93333391122636,37.48400750797948
127.34442749270721,34.84476499940638
127.2451370667792,34.807406815173366
127.13233023437789,34.89253204154629
127.15282607007533,34.828847720561974
126.50658077726641,35.27560773691761
126.13603103784735,35.20174276205063
126.42409436876727,35.280912803256996
126.37610562727387,35.21870573573164
126.45127067209543,35.24167326715839
126.44206305605492,35.36102377472154
126.93530397953165,37.47389203513154
126.44522335286615,35.39546276881208
126.57889202078906,35.30143344722563
126.99327459828409,35.05430252579018
126.9169743119364,34.99754969043085
127.09405414489808,35.007738232049675
126.96046715586607,34.99010938422762
126.96186750938898,35.052056701964034
127.12766196790423,35.07055447661558
127.04078495290821,35.03056756569501
126.98923245018257,34.891632069609926
126.94491299768785,37.489383770396486
126.53786230614989,35.016400471799074
126.52657819491205,35.058297098117656
126.53108943019525,35.06840931284268
126.60124981350428,35.18200144553378
126.63181138958663,35.17906446672708
126.60972387331415,35.11303965412804
126.43305923050342,35.14194265192178
126.45629441925718,34.755326558651646
126.69274347522787,34.89059764611946
126.61068852345838,34.86895437683541
126.97790954032065,37.474532516932626
126.70067645964397,34.80373787210368
126.63161962787862,34.761947951359986
126.56797024357526,34.72608014307987
126.81194682683591,35.245482060187165
126.81020089842926,35.43091941283661
126.80680853033105,35.37540927630772
126.78063000450845,35.29927474213811
126.66563816525024,35.259135516619935
126.64724968663857,35.23499577873774
126.88204449077564,35.40743632892722
126.96219687183401,37.57183164563632
126.9192449555352,37.46115119003328
126.77553707180499,34.63702355931281
126.72808682397684,34.54456839973112
126.77211370709529,34.70407376843099
126.70816313923382,34.691139004118156
126.79867246180316,34.572382229423795
126.8163772888727,34.45237857870329
126.81611240851015,34.645019171067304
127.0264214611048,35.34406518988593
126.88841169265311,35.27676655052635
126.92977681726703,35.301905528890316
126.91555361101292,37.48027772220621
126.97276993954077,35.223292044420106
127.01821490960407,35.2391167943492
126.98241282897865,35.31969313969496
127.29239444664051,35.27967616422761
127.25359286477718,35.13255040390071
127.2039375381357,35.29736336117452
127.21103568230711,35.23480580831048
127.13620331208297,35.27663221307529
127.31351014838984,35.2729132241692
127.31982513306451,35.15096893229642
126.91422355593926,37.487326159798826
126.74176117021935,34.317033395757626
126.64920526023175,34.39033068739022
127.02960308045476,34.34859296997887
126.56472668720554,34.16926133862557
126.85840417662928,34.18023255595532
126.65141578458503,34.17349735756726
127.07198749263958,34.429614974425526
126.89826299488806,34.39360715535959
126.8016014834597,34.3957410784257
126.82681831280735,34.33398415256762
126.85007649933401,37.55142108006551
126.57010979943016,34.17773841905508
126.05059499566394,34.29866730341169
126.28002207500859,34.44038075715759
126.26259110141322,34.48140569009376
126.34193204922384,34.492541750518974
126.19134428528798,34.40581043570141
126.29747414052466,34.53743429301752
126.16775922430526,34.42452578749155
127.46540956510083,35.209114728894136
127.44155072011586,35.26083292755016
126.80828242212976,37.56230563699248
127.54201879776792,35.17518791148075
127.43839384494636,35.31406660612409
127.52501856383424,35.19814091451914
127.48722377270201,35.222441092799414
125.445494188058,34.68553444936269
126.0368278590464,34.60617554567042
126.12693938622573,34.754564166688155
126.14259867774658,34.78231494033003
126.20798530312905,35.06094652247886
126.08961034015968,34.585297907177036
126.84557419069529,37.52932854270563
126.04427804979093,34.886570440406885
126.11409824513302,34.82964829915629
125.95442567360188,34.70248106529119
126.148236065943,34.6419231769318
125.12565199007574,34.0521722999185
126.31470790336047,34.86477441580031
126.13807352422825,35.001977011301705
126.08961034015968,34.585297907177036
129.46252943364033,35.675994035706964
129.3238984232646,35.715520543527376
126.85011683169442,37.55927801670379
129.30054532232384,35.77427716634692
129.2174970607046,35.84484725392569
129.28704024501752,35.834654606428124
129.10330959534951,35.84986619148067
129.05009122638467,35.89360390115402
129.2243906920622,35.99251331158195
129.27321013840657,35.98708003724884
129.5037740523005,35.80361276118134
129.4422669473445,35.791774180913194
129.20725583261154,35.84401446634851
126.83459218339456,37.536556074204185
129.2096224244728,35.83489200585325
129.1854042724117,35.843701588228754
129.2053656865677,35.77442904896496
129.21921313986908,35.8604321920735
129.20716388528,35.85549035273304
129.17906430487963,35.886029391125845
129.2302714192491,35.85141435806234
129.22455462410667,35.8682147899986
129.26894718017564,35.896356555500894
129.38922533915147,36.06704985142227
126.81465662534373,37.57980692907756
129.26044170405476,36.12820220143233
129.3585682411131,36.22851941858947
129.20650447816968,36.07105454913521
129.1657575971921,36.127773129172525
129.35229227769065,36.10932130833322
129.33925408439308,36.19519388175361
129.35134816680724,36.02460827877812
129.36237151025523,36.02768148765173
129.36552339922548,36.04408740411111
129.36086888971178,36.03643265396154
126.86192723371147,37.5447540338435
129.38165147576427,36.0785216674833
129.3737282616212,36.05293969743573
129.3891443912908,36.0900969997173
129.3381351741594,36.01095506600916
129.35923090499455,36.01541599485821
129.49338101347251,35.895603374266884
129.40364666418316,35.9956238641223
129.563427716496,36.077144509496705
129.3808865756521,36.03057859938543
129.3636622610402,35.98515642412484
126.9764545270663,37.56889738618001
126.82607859463349,37.54939875012947
129.34628489385008,35.99720411151876
129.4155948589181,35.966990758971434
129.40893459744723,35.96647495506586
129.37082731256208,36.0225979897194
128.3598333702767,36.08475157259449
128.31933748578894,36.13012968573912
128.33439438682234,36.1135030577786
128.3309332231634,36.1439535346243
128.30467235780407,36.151288368853265
128.32976499504943,36.300982386443
126.83517268276142,37.5446459728913
128.495488547641,36.12489855045061
128.32953673925613,36.21041731214922
128.4350334840866,36.16929939766865
128.3911394166043,36.19872117593772
128.29972965137563,36.242949509561214
128.19422550585963,36.26145112474855
128.27839357724264,36.2957308603049
128.41789820783356,36.147363248405064
128.36073526296363,36.12188742399904
128.42202399073454,36.10752286420495
126.82430256214985,37.56721408130911
128.42547544295869,36.09518666832638
128.7206724941506,35.822642430112964
128.7414343799885,35.824200994849264
128.8235596144291,35.820384314974284
128.74805617717757,35.819606325861145
128.82533740472314,35.92738020569702
128.76087040230541,35.84389661214625
128.81219705814235,35.87511554651845
128.8359332974438,35.94653600554955
128.7334724404763,36.56294743573679
127.12064162653738,37.54263153547706
128.69171844236303,36.572655876678745
128.7138948202545,36.562506069152505
128.89208568699797,36.458589166214814
128.50718275003305,36.55616296439432
128.88464027900017,36.66152343838941
128.5759353971951,36.57856439776488
128.83031176862121,36.5245792876299
128.77087818645452,36.526262969292425
128.71956343062442,36.55241276063147
128.75925547620776,36.55445414962033
127.13920387978598,37.529554921737386
128.91850486101464,36.56688823346792
128.66136419989226,36.47525604908341
128.8334295867442,36.74124680014711
128.70290465641614,36.686710883168594
128.76704251116516,36.61792664088905
128.6857055096275,36.5579720715512
128.25788064774696,36.159497671368456
128.0271130650683,35.98502944771822
127.96681893792828,35.91639143296024
128.1144520000953,36.12335885279543
127.12671393060435,37.528691151448896
128.04106623079997,36.029657259534105
128.14895776427312,36.11882275244221
128.1270986153992,36.119433196014356
128.09833325916557,36.0347679599809
128.09622696392188,36.12366040092887
128.01813875024183,36.1166219880758
128.08964287186353,36.136395823895725
128.11768445990322,36.178655463338245
128.174432501825,36.21102120315797
128.1894996609194,36.1244132236973
127.14081960766919,37.554971793980314
128.62415635182566,36.811457234283154
128.6180627639519,36.82248056371863
128.6352701315989,36.82944500969356
128.55648626651725,36.846208084671
128.5754023586769,36.91530510801379
128.5236222288035,36.87099219431587
128.87440324004632,35.931845706733355
129.04731396603125,36.00161813388755
128.9742509595635,36.0158514419314
128.85769831767723,36.01861005930948
127.1455935711527,37.525277869981615
128.7876224198152,36.042537357452005
128.89166982655058,36.060367477752465
129.0089032701183,35.91775765736109
128.89586867527578,35.87594851679688
128.95693896242256,35.987548049574386
128.94090718232877,35.96516767444003
128.9326072547924,35.967783674090356
128.81956335897019,35.99546214595003
128.15577141750956,36.415375614046695
128.17909155501005,36.418150103741056
127.1560799581411,37.55359661460811
127.95995026855584,36.318984341416
127.91947847856171,36.56224621420104
128.07379353293396,36.533499445013405
128.2974849844461,36.364598740045984
127.95392344420299,36.38898955744643
128.2094797853048,36.46792817586558
128.13073403898267,36.33970746071862
128.09350388404954,36.28490489673468
128.15644370981352,36.51275492085511
128.1770400562687,36.568568818679836
127.17328355200155,37.56483051085058
127.9490861296773,36.44446534090675
128.00246945079178,36.598554702176926
128.06371972024283,36.64303125979979
128.2606331917261,36.655998079715474
128.25850688773994,36.61121625004644
128.20091496884842,36.601758746919245
128.18891428522159,36.59384745651843
128.1073489958788,36.73759314381046
128.12057099436902,36.692994768138206
128.3971916643635,35.99061575418973
126.9722333188795,37.57078485459535
127.15172281299303,37.55736369478949
128.39403121716853,36.07636987722246
128.34329409043602,36.06272014448852
128.5537501847674,35.98076389311869
128.4892242039556,35.956159197059776
128.53884585607472,36.08634531105555
128.3646294965975,36.03329202903768
128.7031665926639,36.35389642594144
128.5802848114696,36.37715282034138
128.38299260409275,36.37638988035065
128.5793804588057,36.299114959429346
127.16583242096951,37.55621293315146
128.4367903482776,36.38442628752427
128.81310496993774,36.23762317617316
128.68125281920305,36.25599781661823
128.80517928431016,36.39450082033187
128.3553638454256,36.44854506584605
128.61804924113702,35.641772547546466
128.66728118978,35.662752614480645
128.74555316873608,35.64155397625383
128.70517373736692,35.64801895971592
128.89121782228156,35.69290419272626
127.05525858335332,37.60897063765086
128.85705757997204,35.66799817942501
129.3724418136854,36.28436639971369
129.37019518587715,36.410563833730045
129.3806802385526,36.35739234934084
129.40764372939879,36.53687252151313
129.44186494444978,36.505403366993306
129.4108610740173,36.60140739905934
129.45293140395108,36.798894688274174
129.37327517825162,37.10203831994729
129.42168219756496,37.0596438743046
127.03242030460049,37.604379099111995
129.40275358938467,36.9961516404999
129.3959556291092,36.96304210567717
129.44335053783774,36.67652734648178
129.4413040096179,36.726009765685845
129.24955120314036,36.93619766059865
129.06232124471967,37.04460664526694
128.91294203645816,36.937072978606174
129.00152664130957,36.94008510569235
128.89810281069435,36.85603355814192
128.7278438967547,36.892047288202065
127.03123197513136,37.60011566308516
128.73617854475077,36.97437801782691
128.4459413814907,36.649655165511675
128.27516598290418,36.60720385466344
128.2993241448327,36.510734224949665
128.40967102124105,36.68821936461008
128.46850897589556,36.59528025722348
128.38915400581834,36.54586658764425
128.52638074024196,36.720684577701604
128.44261385493607,36.74476843540154
128.21725293689317,35.94900409657456
126.88387015958631,37.502269600126674
128.1927948121965,35.83286750516747
128.16527605213685,35.885036609059114
128.26354289853595,35.97487620726375
128.35170065760553,35.90132714995787
128.33682183329893,35.8353311244871
128.29143301159303,35.91741452264665
129.04600286966945,36.52884303997956
129.15972510123146,36.356905921316
128.96119604206143,36.290027454369
128.897343445167,36.27663378987933
126.83887389941079,37.4948615638817
129.05533652952795,36.42962331085351
129.08943072349894,36.591323021783296
129.12474137491915,36.55733482853594
129.19804927471841,36.7663716285736
129.06244410707305,36.66118852209811
129.11219625253779,36.66307847138811
128.36539683463357,35.751977631348794
128.45213808632639,35.828355626698425
128.2432135157887,35.67906771567904
130.90293960506807,37.48722926071716
126.89061715686465,37.4891512890466
130.83626072197984,37.47239811081825
130.87406864701495,37.54501222743812
128.6927120547681,35.2276263033647
128.69752123229048,35.20842886466048
128.6764523361696,35.22674908528109
128.66996674191213,35.2354133314375
128.70880580531963,35.21562090826079
128.6271119759663,35.20753365903062
128.65104792529888,35.24432452312464
128.6276286557556,35.26011455328252
126.85828863684694,37.50666176508312
128.64338771255598,35.236649437744916
128.68935128816184,35.278703031863145
128.60281126865468,35.317746932619
128.7086461344814,35.336700733721415
128.55752378102835,35.184429878829675
128.56352978795417,35.19203221796566
128.5701744561502,35.203155381535495
